x,y,z
0.805535482648,-0.0121672800985,-0.592191369531
0.80557932075,-0.0119908574106,-0.592141929524
0.805721446277,-0.0116707919281,-0.591966561053
0.805483895048,-0.0114962650749,-0.592299845187
0.805348815647,-0.0120470301724,-0.5924525108
0.805270824636,-0.0132581014652,-0.592484948756
0.805172255873,-0.0134563111024,-0.592606358683
0.805246546709,-0.0146461050992,-0.592424830814
0.805349116448,-0.0142001267139,-0.592316117419
0.805556136145,-0.0136255153968,-0.592072615614
0.805507545167,-0.0136072650919,-0.592140018684
0.805771988742,-0.0134126184817,-0.591792269909
0.805693230507,-0.0131180214944,-0.591918500212
0.805545988879,-0.0127444474785,-0.592142425227
0.805455202272,-0.011274445849,-0.592351060247
0.805158000755,-0.0113462199464,-0.592751488104
0.805151787326,-0.0125434548812,-0.592691238114
0.805333540958,-0.0118949816453,-0.592482053136
0.80551563968,-0.0108451881495,-0.59229164287
0.805385487509,-0.0131739852526,-0.592334202949
0.805702176988,-0.0140922303953,-0.591842352166
0.805649099835,-0.0146227017877,-0.591877971773
0.805805533746,-0.0131407053747,-0.591763955271
0.805771348834,-0.0138256893981,-0.591765984858
0.8058878991,-0.0135966207425,-0.591622179857
0.805646843988,-0.0136097112912,-0.591950032817
0.805241448959,-0.0136123175719,-0.592502041366
0.805615262832,-0.0131169067346,-0.592024830955
0.805750405252,-0.0120455395097,-0.591905664403
0.805891736478,-0.0118437615869,-0.591724634183
0.805705697195,-0.012457210518,-0.591942268122
0.805769557792,-0.0127006078792,-0.591840452326
0.805588898083,-0.0121128256316,-0.592121801658
0.805387945027,-0.0114290322756,-0.59243415559
0.804986621468,-0.0118018207613,-0.592959152324
0.805344352388,-0.0124527731998,-0.592434674249
0.805420496472,-0.0119604139968,-0.592359948388
0.805273321239,-0.0123228424549,-0.592539081752
0.805195524293,-0.0124274859854,-0.59263870147
0.805391461884,-0.0135434214796,-0.592302308776
0.80570974822,-0.0130875429735,-0.591897911482
0.805593816779,-0.0125968209096,-0.59208628444
0.805250497582,-0.0134232759333,-0.592502016455
0.805247545627,-0.0130131923141,-0.592532103079
0.805275899566,-0.0129250464475,-0.592499013694
0.805384354657,-0.0134174103354,-0.592320165138
0.805690508564,-0.0140193939585,-0.591863202643
0.805547303621,-0.0150107775174,-0.591989021845
0.805658860474,-0.0139436513795,-0.591911460117
0.805439768862,-0.0135286210927,-0.592237483966
0.805596113733,-0.0120394036626,-0.592116245418
0.805639723224,-0.0109541410008,-0.592116968927
0.80598547486,-0.0117401328037,-0.59160270475
0.806005548626,-0.0122189121938,-0.591547609125
0.805877937904,-0.0126274755429,-0.591697146721
0.805584649117,-0.0143023725673,-0.591988186602
0.805446109917,-0.013836561487,-0.592208552378
0.805677626354,-0.0132182766399,-0.591933401291
0.805684199416,-0.0125653789505,-0.591965038712
0.805719061925,-0.0126707028214,-0.591911114918
0.805213641702,-0.0133258203236,-0.592558443473
0.805284856039,-0.0136557639859,-0.59244010562
0.805521907897,-0.0131383570737,-0.59215066656
0.805575968368,-0.013589914249,-0.592047926236
0.805678135428,-0.0130454027139,-0.591943657264
0.806065258685,-0.0125383353045,-0.591447026468
0.80598483214,-0.011983879619,-0.591589612217
0.806065107364,-0.0110429569116,-0.591532463551
0.806069039378,-0.0116160142218,-0.591495719934
0.805778913589,-0.0126725433984,-0.591829416021
0.805760260102,-0.0129148164252,-0.591839888246
0.80562755938,-0.0131259010725,-0.592007505203
0.805557258342,-0.0129720067624,-0.59211297371
0.80528269896,-0.0123918182184,-0.592522222453
0.805130243271,-0.0132679278069,-0.59267561734
0.805256226837,-0.0133985555403,-0.592495813127
0.805555906985,-0.0133162599124,-0.592093007588
0.805599205493,-0.0127727800375,-0.592068184835
0.80534038271,-0.0123340837065,-0.5924471539
0.805360997243,-0.01311816903,-0.592371078922
0.805428130487,-0.0132889244395,-0.592268812823
0.80521502709,-0.0145197911203,-0.592476607411
0.805267399569,-0.0132465319516,-0.592490347999
0.80553985098,-0.0124633920784,-0.592167852817
0.805399209658,-0.0124523885874,-0.592360024194
0.805468446503,-0.0128088059988,-0.59224407821
0.805073244402,-0.0132339534539,-0.5927553136
0.805105965569,-0.0128112316668,-0.592737253166
0.805318612374,-0.0135050977,-0.592403995936
0.805448748652,-0.0130894112151,-0.592253405369
0.805489840969,-0.0127376445709,-0.592219319199
0.805602114201,-0.013424580154,-0.592023063066
0.80541250535,-0.0123931240592,-0.592345467249
0.805645408521,-0.0117518568639,-0.592065580514
0.805505164049,-0.0126547660385,-0.592203518378
0.805224871102,-0.0133822526369,-0.592539537954
0.805562179644,-0.0128163628784,-0.592115940609
0.805526999915,-0.0133890766533,-0.592127705767
0.805290744894,-0.0125960188406,-0.592499003672
0.805271701642,-0.0142539509384,-0.592417848497
0.805420849842,-0.0141928548086,-0.592218909275
0.805601753278,-0.0147495280417,-0.591933540646
0.805792764873,-0.0137336027758,-0.591742904306
0.806213951893,-0.0128814092534,-0.591222955917
0.8059828431,-0.0117530343991,-0.591605562058
0.805548774531,-0.0116203104906,-0.592204603496
0.805552293419,-0.0121664065929,-0.592168525456
0.805639054612,-0.0132845263722,-0.591981738716
0.805976404068,-0.0119724557085,-0.591601769068
0.805672637434,-0.0126524046568,-0.591975503412
0.805716766707,-0.0121302867682,-0.591946566761
0.805099744944,-0.0125689065893,-0.592760484668
0.805351278895,-0.0133780942827,-0.592367737019
0.805352653038,-0.0142783324044,-0.592305939348
0.805131422584,-0.0129207038123,-0.592695860421
0.805159689424,-0.0118111315135,-0.592723334508
0.80526237272,-0.0119601424586,-0.592575151329
0.805154357921,-0.0125231376164,-0.592688965107
0.804857523376,-0.0136216461397,-0.59302363584
0.804842805301,-0.0135477485233,-0.593048455938
0.80554905301,-0.0140125295382,-0.592056486853
0.805693433855,-0.0138256122179,-0.591872232755
0.805976913896,-0.0131269586803,-0.591531059376
0.805273236349,-0.0127637211583,-0.592512603893
0.805348462013,-0.0133827512351,-0.592371272349
0.805478080713,-0.0141987971445,-0.59214053303
0.805774393579,-0.0136431573948,-0.591773935593
0.806071985749,-0.0127545810363,-0.591424622117
0.805936756384,-0.0128613900848,-0.591602521934
0.805799111828,-0.0131316067385,-0.591773289204
0.806133188676,-0.0133407601949,-0.591304080613
0.805771549248,-0.0131790851862,-0.591807856607
0.805536071465,-0.0123400912046,-0.592180367073
0.80544226113,-0.0116445992063,-0.592348260654
0.805309191693,-0.0122078736307,-0.592497052001
0.805418380261,-0.0128592933625,-0.592309135071
0.805579196086,-0.0131986853989,-0.592068788847
0.8054896884,-0.0128496781807,-0.592212623394
0.805806628007,-0.0119590111339,-0.591834042877
0.805718275468,-0.0123303838159,-0.591932707267
0.805675357786,-0.0122126871707,-0.591998157399
0.805743056666,-0.0118471424827,-0.591927111776
0.80547221509,-0.0114502963788,-0.592318284581
0.805648226823,-0.0122732942923,-0.592031547047
0.805515900357,-0.0127713163604,-0.592181758001
0.805854400844,-0.0117012146019,-0.591783637947
0.805791058684,-0.0122516526354,-0.591838171429
0.805619083917,-0.0129147029371,-0.592032312679
0.80569455378,-0.0132449444862,-0.59190862572
0.805764283836,-0.0132959966738,-0.591810293107
0.805396129749,-0.013853108913,-0.592275525617
0.805585022346,-0.0129583499033,-0.592076001213
0.805554125193,-0.012296940367,-0.592158338512
0.805819410052,-0.0119249473058,-0.59181858207
0.80568601427,-0.0124167139329,-0.591971520748
0.805329364029,-0.0122703240316,-0.592465923436
0.805196162914,-0.0131679779923,-0.592592280754
0.805194462102,-0.0132698288137,-0.592588122433
0.805466240429,-0.0131778471776,-0.592223989028
0.805621650746,-0.012918635906,-0.59202857014
0.805342082439,-0.01257765499,-0.592430244468
0.805585597208,-0.0122702305021,-0.592117050886
0.805889794446,-0.0124697139668,-0.59169053774
0.805994235282,-0.0124093612698,-0.591551709241
0.806049548876,-0.0120684322004,-0.59149641296
0.806025240174,-0.0113245347822,-0.591571624465
0.805881919895,-0.0127532972562,-0.591684005018
0.805900457453,-0.0135355569095,-0.591609049609
0.805826930775,-0.0136043078867,-0.591704840321
0.805586276185,-0.0136703084933,-0.592028596376
0.805134035265,-0.0137286099488,-0.592640572965
0.805038157501,-0.0144287586293,-0.592723651582
0.805257724219,-0.0142442901835,-0.592437541194
0.805595695977,-0.0147510798799,-0.591941688539
0.805644840369,-0.013558253521,-0.591956135242
0.805148788523,-0.0138502968974,-0.592612432507
0.804935229021,-0.014726668632,-0.592842807181
0.805105468097,-0.0142465310529,-0.592644623499
0.805740342611,-0.0135088746012,-0.591829166343
0.805690808723,-0.0141422882233,-0.591854442815
0.805613154148,-0.0136138083024,-0.591995682381
0.805480450583,-0.0133029991877,-0.592196652323
0.805822283277,-0.0123240816983,-0.591791308824
0.805970961949,-0.0121844598154,-0.59159682039
0.805967761143,-0.0131486638718,-0.591542169404
0.805843271823,-0.0118702654579,-0.591789193043
0.80567871903,-0.0119959287917,-0.592006227801
0.805761847691,-0.0120985783966,-0.591886980336
0.805743438179,-0.0131353450668,-0.591848960463
0.805477835825,-0.013179083593,-0.59220811739
0.805195204585,-0.0130661997951,-0.592600002656
0.805511432922,-0.0129586172266,-0.592176234852
0.805737466397,-0.0131247922086,-0.591857770403
0.805857391606,-0.0134702493843,-0.591672057324
0.805386614652,-0.0134434374893,-0.592315404839
0.805001375573,-0.0138287745246,-0.592814403643
0.805083604573,-0.0122032349947,-0.592804185093
0.805076906362,-0.0124978961067,-0.592795817061
0.804859075736,-0.0134211406567,-0.593034530856
0.805297916893,-0.0127065665991,-0.592482516263
0.805403928012,-0.0117801659705,-0.592392797571
0.805631769087,-0.0116743153494,-0.5920885378
0.805819861654,-0.011196774423,-0.591858588081
0.805720507093,-0.0109809927286,-0.59200551074
0.805666328733,-0.0117102582037,-0.592039432955
0.805677510114,-0.0130594817406,-0.591943623195
0.805734144814,-0.0141503606312,-0.591794797433
0.805981576927,-0.0127879342756,-0.591545928686
0.80561822835,-0.0127586178802,-0.592043137617
0.80556961556,-0.0120865471286,-0.592149598109
0.805264511043,-0.01135159222,-0.592606339603
0.805288231378,-0.0119121156032,-0.592542725473
0.80534466509,-0.0120094810171,-0.592460332053
0.805186021757,-0.0117776518038,-0.592689419606
0.805247022409,-0.0111920199483,-0.592638772345
0.805577173946,-0.0108595418833,-0.592207116995
0.805616241119,-0.0111998525731,-0.592135835859
0.805472048913,-0.0119215752742,-0.592291998432
0.805582400265,-0.0136052742656,-0.59203815442
0.805973970877,-0.0139587797364,-0.59148061784
0.805694209527,-0.0136331222595,-0.591883926755
0.805714508818,-0.0141618549947,-0.591820789393
0.805546545613,-0.0145630640375,-0.592021980178
0.805431367336,-0.0145129673791,-0.592182447263
0.805420208688,-0.0135381259647,-0.592263504924
0.805408754099,-0.0123053314236,-0.592355792304
0.805832008633,-0.013198622403,-0.591724168895
0.805806634398,-0.0131258916184,-0.591763393643
0.805364233126,-0.0140271156356,-0.592307286544
0.805426020547,-0.0128786945022,-0.592297529695
0.805391834871,-0.0128135169764,-0.592348106474
0.805066671092,-0.0131899212288,-0.592767048243
0.80497403857,-0.0136489044812,-0.592863445774
0.805093493537,-0.0135987792035,-0.592704255157
0.805319476656,-0.0128382592407,-0.592445080919
0.805236736148,-0.0122551017049,-0.592592861547
0.805148072666,-0.0130021155547,-0.592668140513
0.805132901556,-0.0132709872152,-0.592671805887
0.805130243997,-0.0133598299607,-0.592669736436
0.805128019892,-0.0130760453168,-0.592690787011
0.805212889699,-0.0127058966169,-0.592598259546
0.805377981731,-0.0136275795558,-0.59231516121
0.805196827685,-0.012521586858,-0.592631286535
0.80521584582,-0.0115167118758,-0.592663459813
0.804765551893,-0.012535857144,-0.593216692489
0.805146085121,-0.0127597036993,-0.592685848653
0.805600623015,-0.0121062175701,-0.592106215985
0.805844773623,-0.0119341783776,-0.591783473916
0.805574139193,-0.0115845740021,-0.592172059047
0.805826888959,-0.0138287859151,-0.591690027071
0.805962289014,-0.0154523355003,-0.591390343946
0.806063772744,-0.0148160954531,-0.591298351658
0.80585122328,-0.0130679301465,-0.591706252476
0.805465673407,-0.0142520519199,-0.592153787474
0.80537496198,-0.0138990339813,-0.592301285858
0.805319679462,-0.0131841491657,-0.592423152106
0.805583097538,-0.0142147608586,-0.591996325766
0.805276457229,-0.0142057969905,-0.592414670922
0.805277447232,-0.0133047519179,-0.592472954345
0.805192796645,-0.0127664910363,-0.59262188703
0.805353156027,-0.0136909139909,-0.592344802248
0.805518197983,-0.0127634856286,-0.592179110127
0.80507277468,-0.0125203090036,-0.592800089005
0.805187069211,-0.0131669658871,-0.592604718242
0.805270648751,-0.0138542864956,-0.59244630852
0.805379347327,-0.0142026175266,-0.59227477375
0.805356377229,-0.0134217777831,-0.592357978026
0.805643678822,-0.0122428158856,-0.592039544635
0.805633004966,-0.0126016897856,-0.592032596587
0.805330187585,-0.0132486366788,-0.592404746082
0.805514838327,-0.0134277359833,-0.592141776393
0.805761271592,-0.0136442125106,-0.591791760046
0.80549534395,-0.0119628919131,-0.592257905159
0.80537007073,-0.0127955295188,-0.592378845063
